27305,Silver Dollar Games 1,2009,Crisis Nuclear Holocaust,Role-Playing,XBL,Microsoft
27306,SingleTrac,2010,Critical Depth,Action,PSN,Atari
27307,Manic Game Studios,2011,Critical Mass,Puzzle,PC,Unknown
27308,Mechadeus,1993,Critical Path,Adventure,PC,Media.Vision Entertainment
27309,Sweet Basil,2002,Critical Point,Adventure,PC,Peach Princess
27310,Namco,2005,Critical Velocity,Racing,PS2,Namco
27311,Kronos Digital Entertainment,1997,Criticom,Fighting,SAT,Victory Lap Games
27312,Unknown,2014,Critter Cross,Misc,And,Unknown
27313,Capybara Games,2009,Critter Crunch,Puzzle,PSN,Capybara Games
27314,Unknown,2013,Critter Escape,Misc,And,Cyber Planet
27315,Konami,2008,Critter Round-Up,Puzzle,WW,Konami
27316,Argonaut Games,2000,Croc,Action,GB,THQ
27317,Natsume,2001,Croc 2,Platform,GB,THQ
27318,Argonaut Games,1997,Croc: Legend of the Gobbos,Platform,SAT,Fox Interactive
27319,Argonaut Games,1997,Croc: Legend of the Gobbos,Platform,PC,Fox Interactive
27320,Unknown,2014,Croixleur Sigma,Misc,PC,SCEA Studio San Diego
27321,Konami,2003,Croket! 2,Role-Playing,GBA,Konami
27322,Konami,2003,Croket! 3: Guranyuoukoku no Nazo,Action,GBA,Konami
27323,Konami,2004,Croket! 4,Action,GBA,Konami
27324,Jupiter Corporation,2005,Croket! DS: Tenkuu no Yuusha tachi,Role-Playing,DS,Konami
27325,Konami,2004,Croket! Great Jikuu no Boukensha,Adventure,GBA,Konami
27326,Konami,2003,Croket! Kindan no Kinka Box,Action,PS,Konami
27327,Konami,2002,Croket! Yume no Bankaasa Bible,Action,GBA,Konami
27328,Lizard Interactive,2004,Cronous: The Shadow of Conspiracy,Role-Playing,PC,E-Games
27329,Unknown,2014,Crop Circle,Misc,3DS,Point of View
27330,CyberFront,2010,Cross Channel,Adventure,PSN,CyberFront
27331,KID Corporation,2004,Cross Channel: To All People,Adventure,PS2,KID
27332,Spectravision,1982,Cross Force,Action,2600,Spectravision
27333,Marvelous Entertainment,2013,Cross Horizon,Role-Playing,And,Marvelous Entertainment
27334,NetVillage,2001,Cross Hunter,Action,GB,NetVillage
27335,Triangle Studios,2020,Cross of the Dutchman,Action,PC,Triangle Studios
27336,Invictus,2005,Cross Racing Championship 2005,Racing,PC,Graphsim Entertainment
27337,Sinxsoft,2016,Cross Reverie,Role-Playing,PC,Sinxsoft
27338,Sinxsoft,2017,Cross Reverie,Role-Playing,XOne,Sinxsoft
27339,Sinxsoft,2017,Cross Reverie,Role-Playing,PS4,Sinxsoft
27340,Sinxsoft,2016,Cross Reverie,Role-Playing,Linux,Sinxsoft
27341,Sinxsoft,2016,Cross Reverie,Role-Playing,OSX,Sinxsoft
27342,Sinxsoft,2017,Cross Reverie,Role-Playing,WiiU,Sinxsoft
27343,Sinxsoft,2017,Cross Reverie,Role-Playing,PSV,Sinxsoft
27344,Sankindo,1990,Cross Wiber: Cyber Combat Police,Action,PCE,FACE
27345,Flying Shine,2003,Cross Channel,Adventure,PC,Flying Shine
27346,Atari,1987,Crossbow,Action,2600,Atari
27347,Atari,1988,Crossbow,Action,7800,Atari
27348,ADK Corporation,1991,Crossed Swords,Action,NG,SNK
27349,ADK,2011,Crossed Swords,Action,VC,D4 Enterprise
27350,ADK Corporation,1994,Crossed Swords (CD),Action,NG,ADK
27351,ADK Corporation,1995,Crossed Swords II (CD),Action,NG,ADK
27352,AI,1991,CrossFire,Shooter,GEN,Kyugo Boueki
27353,Studio Hunty,2009,Crosstown,Action,XBL,Microsoft
27354,Hudson Soft,2007,Crossword de Manabou! Chiri - Rekishi,Puzzle,DS,Hudson Soft
27355,Hudson Soft,2007,Crossword DS + Sekai 1-Shuu Cross,Puzzle,DS,Hudson Soft
27356,Le Cortex,2014,Crouching Pony Hidden Dragon,Action,PC,Neko Entertainment
27357,Bulwark Studios,2014,Crowntakers,Role-Playing,And,Kasedo Games
27358,Bulwark Studios,2014,Crowntakers,Role-Playing,OSX,Kasedo Games
27359,Bulwark Studios,2014,Crowntakers,Role-Playing,PC,Kasedo Games
27360,NuFX,1992,Crue Ball,Misc,GEN,Electronic Arts
27361,Crawfish Interactive,2000,Cruis'n Exotica,Racing,GB,Midway Games
27362,Midway Games,2008,Cruis'n USA,Racing,VC,Nintendo
27363,Froggo,1982,Cruise Missile,Action,2600,Unknown
27364,Enjoy Gaming ltd.,2010,Cruise Party,Misc,WW,Enjoy Gaming
27365,Cat Daddy Games,2003,Cruise Ship Tycoon,Strategy,PC,Activision
27366,Paradox Interactive,2004,Crusader Kings,Strategy,PC,Paradox Interactive
27367,Unknown,2012,Crusader Kings,Misc,OSX,Paradox Interactive
27368,Unknown,2012,Crusader Kings II,Misc,OSX,Paradox Interactive
27369,Paradox Interactive,2007,Crusader Kings: Deus Vult,Strategy,PC,GamersGate
27370,Nextech,1994,Crusader of Centy,Role-Playing,GEN,Atlus
27371,Origin Systems,1996,Crusader: No Regret,Action,PC,Electronic Arts
27372,Realtime Associates,1996,Crusader: No Remorse,Adventure,SAT,Electronic Arts
27373,Electronic Arts,1995,Crusader: No Remorse,Adventure,PC,Electronic Arts
27374,3DO,1999,Crusaders of Might and Magic,Role-Playing,PC,3DO
27375,R2Games,2014,Crusaders of Solaria,Role-Playing,PC,R2Games
27376,NeoCoreGames,2008,Crusaders: Thy Kingdom Come,Strategy,PC,Virgin Play
27377,Zoe Mode,2009,Crush,Platform,PSN,Sega
27378,Climax Group,2006,Crusty Demons,Racing,PS2,Deep Silver
27379,Unknown,2015,Cryamore,Misc,X360,Unknown
27380,Unknown,2015,Cryamore,Misc,PS3,Unknown
27381,Unknown,2015,Cryamore,Misc,WiiU,Unknown
27382,Unknown,2015,Cryamore,Misc,And,Unknown
27383,Unknown,2015,Cryamore,Misc,OSX,Unknown
27384,Unknown,2015,Cryamore,Misc,PC,Unknown
27385,Unknown,2015,Cryamore,Misc,Ouya,Unknown
27386,Konami Computer Entertainment Tokyo,1997,Crypt Killer,Shooter,SAT,Konami
27387,Brace Yourself Games,2015,Crypt of the NecroDancer,Music,Linux,Klei Entertainment
27388,Brace Yourself Games,2015,Crypt of the NecroDancer,Music,OSX,Klei Entertainment
27389,Brace Yourself Games,2015,Crypt of the NecroDancer,Music,PC,Klei Entertainment
27390,20th Century Fox Video Games,1982,Crypts of Chaos,Role-Playing,2600,20th Century Fox Video Games
27391,Crytek,2011,Crysis,Shooter,XBL,Electronic Arts
27392,Crytek,2011,Crysis,Shooter,PSN,Electronic Arts
27393,Crytek,2011,Crysis 2: Decimation Pack,Shooter,PSN,Electronic Arts
27394,Crytek,2011,Crysis 2: Decimation Pack,Shooter,XBL,Electronic Arts
27395,Crytek,2011,Crysis 2: Decimation Pack,Shooter,PC,Electronic Arts
27396,Crytek,2011,Crysis 2: Retaliation Pack,Shooter,PC,Electronic Arts
27397,Crytek,2011,Crysis 2: Retaliation Pack,Shooter,XBL,Electronic Arts
27398,Crytek,2011,Crysis 2: Retaliation Pack,Shooter,PSN,Electronic Arts
27399,Crytek,2013,Crysis 3,Shooter,PC,Electronic Arts
27400,Hudson Soft,1995,Crystal Beans: From Dungeon Explorer,Role-Playing,SNES,Hudson Soft
27401,LittleWing,1994,Crystal Caliburn,Misc,PC,Starplay
27402,SelectSoft Games,1994,Crystal Caverns of Amon-Ra,Strategy,DSiW,Unknown
27403,Unknown,2011,Crystal Caverns of Amon-Ra,Misc,DSi,SelectSoft
27404,Unknown,2011,Crystal Caverns of Amon-Ra,Misc,3DS,SelectSoft
27405,"Apogee Software, Ltd.",1991,Crystal Caves,Platform,PC,Apogee
27406,Running Pixel,2008,Crystal Crush,Puzzle,XBL,Microsoft
27407,TOSE Software,2009,Crystal Defenders,Strategy,XBL,Square Enix
27408,TOSE Software,2009,Crystal Defenders,Strategy,PSN,Square Enix
27409,Square Enix,2009,Crystal Defenders (PSP),Strategy,PSN,Square Enix
27410,Square Enix,2009,Crystal Defenders R1,Strategy,WW,Square Enix
27411,Square Enix,2009,Crystal Defenders R2,Strategy,WW,Square Enix
27412,Unknown,2009,Crystal Fantasy,Misc,PC,Unknown
27413,Earthlight Productions,2004,Crystal Key 2: The Far Realm,Adventure,PC,The Adventure Company
27414,Color Dreams,1989,Crystal Mines,Puzzle,NES,Color Dreams
27415,Home Entertainment Suppliers,2011,Crystal Mines,Puzzle,PSN,Home Entertainment Suppliers
27416,Color Dreams,1990,Crystal Mines II,Puzzle,Lynx,Atari
27417,Gameloft,2010,Crystal Monsters,Role-Playing,DSiW,Gameloft
27418,Puzzle Lab,2005,Crystal Path,Misc,PC,GameHouse
27419,Data East,1991,Crystal Quest,Shooter,GB,Data East
27420,Stainless Games,2006,Crystal Quest,Shooter,XBL,Microsoft
27421,Stainless Games,2007,Crystal Quest,Shooter,PC,Stainless Games
27422,D.O.,1996,Crystal Renar,Adventure,PC,Digerati
27423,R2Games,1996,Crystal Saga,Role-Playing,PC,Unknown
27424,former,2009,Crystal Spear remake,Racing,XBL,Microsoft
27425,Sega,1991,Crystal Warriors,Role-Playing,GG,Sega
27426,Artech Studios,1994,Crystal's Pony Tale,Platform,GEN,Sega
27427,Nintendo Software Technology Corporation,2000,Crystalis,Role-Playing,GB,Nintendo
27428,SNK Corporation,1990,Crystalis,Role-Playing,NES,SNK
27429,exoSyphen Studios,2014,Crystals of Time,Adventure,PC,exoSyphen Studios
27430,Kemco-Seika,2014,Crystareino,Role-Playing,And,"Kotobuki Solution Co., Ltd."
27431,369 Interactive,2005,CSI: Crime Scene Investigation Double Pack,Adventure,PC,Ubisoft
27432,Various,2008,CSI: Crime Scene Investigation Super Pack,Adventure,PC,Ubisoft
27433,Telltale Games,2009,CSI: Deadly Intent,Adventure,PC,Ubisoft
27434,Unknown,2014,CSI: Hidden Crimes,Misc,And,Ubisoft
27435,Unknown,2013,CSR Racing,Misc,And,NaturalMotion
27436,Unknown,2012,CSR Racing,Misc,OSX,NaturalMotion
27437,LSP,2012,CT Special Forces 3: BioTerror,Action,GBA,Unknown
27438,Zeboyd Games,2010,Cthulhu Saves the World,Role-Playing,XBL,Microsoft
27439,Zeboyd Games,2011,Cthulhu Saves the World,Role-Playing,PC,Zeboyd Games
27440,RIC,2009,Cuadro,Misc,XBL,Microsoft
27441,Louis Ingenthron,2008,Cubage,Puzzle,XBL,Microsoft
27442,G5 Software,2005,Cuban Missile Crisis: The Aftermath,Strategy,PC,Strategy First
27443,Metia Interactive,2008,Cube,Puzzle,PSN,D3 Publisher
27444,Doppler Interactive,2014,Cube & Star: An Arbitrary Love,Adventure,PC,Doppler Interactive
27445,FoomTown Game Studio,2009,Cube Stacker,Puzzle,XBL,Microsoft
27446,Unknown,2014,Cube Tactics,Misc,3DS,Teyon Entertainment
27447,Unknown,2014,Cube World (Working Title),Misc,PC,Unknown
27448,Wonderful Tree Studio,2014,Cubesis,Strategy,PC,Wonderful Tree Studio
27449,Unknown,2014,Cubic Castles,Adventure,PC,Unknown
27450,Uberplex,2011,Cubicle,Puzzle,XBL,Microsoft
27451,JeppeN,2009,Cubism,Puzzle,XBL,Microsoft
27452,Unknown,2013,Cubit The Hardcore Platformer Robot,Misc,3DS,"505 Games US, Inc."
27453,Raccoon456,2009,Cubix Classic,Puzzle,XBL,Microsoft
27454,Blitz Games,2003,Cubix Robots for Everyone: Showdown,Action,PS2,3DO
27455,Blitz Games,2002,Cubix Robots for Everyone: Showdown,Action,GBA,3DO
27456,Blitz Games,2001,Cubix: Race 'N Robots,Racing,GB,3DO
27457,Laughing Jackal,2010,Cubixx,Puzzle,PSN,Laughing Jackal
27458,Laughing Jackal,2011,Cubixx HD,Puzzle,PSN,Laughing Jackal
27459,Creat Studios,2009,Cuboid,Puzzle,PSN,Sony Computer Entertainment
27460,OmiyaSoft,1997,Culdcept,Strategy,SAT,NEC Interchannel
27461,Media Factory,1999,Culdcept Expansion,Strategy,PS,Media Factory
27462,Media Factory,2000,Culdcept Expansion Plus,Strategy,PS,Media Factory
27463,OmiyaSoft,2001,Culdcept II,Strategy,DC,Media Factory
27464,Unknown,2016,Cult County,Misc,PC,Renegade Kid
27465,Unknown,2016,Cult County,Misc,XOne,Renegade Kid
27466,Unknown,2016,Cult County,Misc,WiiU,Renegade Kid
27467,Unknown,2016,Cult County,Misc,PSV,Renegade Kid
27468,Unknown,2016,Cult County,Misc,PS4,Renegade Kid
27469,Unknown,2016,Cult County,Misc,PS3,Renegade Kid
27470,Bandai,1993,Cult Jump,Misc,GB,Bandai
27471,Bandai,1993,Cult Master: Ultraman ni Miserarete,Misc,GB,Bandai
27472,Jason Rohrer,2006,Cultivation,Simulation,PC,Jason Rohrer
27473,Hidden Path Entertainment,2008,Culture,Puzzle,XBL,Microsoft
27474,Relentless Software,2010,Culture Quiz,Misc,PSN,Sony Computer Entertainment
27475,Funatics Development,2001,Cultures,Strategy,PC,Xicat Interactive
27476,Funatics Development GmbH,2002,Cultures 2: The Gates of Asgard,Strategy,PC,JoWood Productions
27477,Studio MDHR,2017,Cuphead,Action,XOne,Studio MDHR
27478,Monkey Bar Games,2006,Curious George,Action,PC,Namco
27479,Houghto Mifflin Interactive,2006,Curious George Early Learning Adventure,Misc,PC,Unknown
27480,Unknown,2012,Curling Super Championship,Misc,3DS,Cypronia
27481,Unknown,2012,Curling Super Championship,Misc,DSi,Cypronia
27482,Micronet,1989,Curse,Shooter,GEN,Micronet
27483,DreamCatcher Interactive,2003,Curse of Atlantis: Thorgal's Quest,Adventure,PC,The Adventure Company
27484,Asylum Entertainment,2003,Curse: The Eye of Isis,Adventure,PS2,Unknown
27485,Asylum Entertainment,2003,Curse: The Eye of Isis,Adventure,PC,DreamCatcher Interactive
27486,Deep Silver Vienna,2010,Cursed Mountain,Adventure,PC,Koch Media
27487,Unknown,2010,Cursed Mountain,Misc,PC,Deep Silver
27488,Affect,2007,Custom Mahjong,Misc,DS,Success
27489,Noise,2007,Custom Robo,Role-Playing,iQue,Unknown
27490,Noise Inc.,2002,Custom Robo GX,Fighting,GBA,Nintendo
27491,Noise Inc.,2008,Custom Robo V2,Fighting,VC,Nintendo
27492,CustomPlay Games,2005,CustomPlay Golf,Sports,PC,Fusion Labs
27493,CookTrain,2009,Cut And Run,Sports,XBL,Microsoft
27494,Unknown,2013,Cut the Birds,Misc,And,Marvelous Entertainment
27495,Chillingo,2011,Cut the Rope,Puzzle,DSiW,Chillingo
27496,ZeptoLab,2011,Cut the Rope,Puzzle,And,ZeptoLab
27497,ZeptoLab,2012,Cut the Rope,Puzzle,WinP,ZeptoLab
27498,Unknown,2014,Cut the Rope 2,Misc,And,ZeptoLab
27499,Unknown,2012,Cut the Rope: Experiments,Misc,And,ZeptoLab
27500,Unknown,2010,Cut the Rope: Holiday Gift,Misc,And,ZeptoLab
27501,Unknown,2013,Cut the Rope: Time Travel,Misc,And,ZeptoLab
27502,Unknown,2009,Cute Knight Kingdom,Misc,PC,Fabio Ricci
27503,Unknown,2009,Cute Knight Kingdom,Misc,OSX,Fabio Ricci
27504,Unknown,2009,Cute Knight Kingdom,Misc,Linux,Fabio Ricci
27505,Unknown,2013,Cute Witch! runner,Misc,DSi,EnjoyUp Games
27506,Unknown,2013,Cute Witch! runner,Misc,3DS,EnjoyUp Games
27507,DataWest,1995,Cutey Honey FX,Adventure,PCFX,NEC Interchannel
27508,Copya System Ltd.,1990,Cutie Suzuki no Ringside Angel,Fighting,GEN,Asmik Ace Entertainment
27509,Software Creations,1995,Cutthroat Island,Action,GG,Acclaim Entertainment
27510,Software Creations,1996,Cutthroat Island,Action,SNES,Acclaim Entertainment
27511,Software Creations,1995,Cutthroat Island,Action,GEN,Acclaim Entertainment
27512,Software Creations,1996,Cutthroat Island,Action,GB,Acclaim Entertainment
27513,"Infocom, Inc.",1984,Cutthroats,Adventure,PC,Infocom
27514,Hothouse Creations,1999,Cutthroats: Terror on the High Seas,Strategy,PC,Eidos Interactive
27515,Sankindo,1989,Cyber Cross,Action,PCE,FACE
27516,System Soft,1999,Cyber Daisenryaku,Simulation,PS,System Soft
27517,Tonkin House,1992,Cyber Dodgeball,Sports,PCE,Tonkin House
27518,I'Max,1996,Cyber Doll,Role-Playing,SAT,I'Max
27519,Amedio,2003,Cyber Drive Zoids: Hatakedamono no Senshi Hugh,Role-Playing,GBA,Tomy Corporation
27520,Silicon Knights,1992,Cyber Empires,Strategy,PC,SSI
27521,Compile,1990,Cyber Knight,Role-Playing,PCE,Tonkin House
27522,Group SNE,1992,Cyber Knight,Role-Playing,SNES,Tonkin House
27523,Group SNE,1994,Cyber Knight II: Chikyuu Teikoku no Yabou,Role-Playing,SNES,Tonkin House
27524,SqaureSoft,1999,Cyber Org,Action,PS,Square
27525,Namco,2009,Cyber Sled (Arcade),Shooter,VC,Namco Bandai
27526,NexTech Corporation,1995,Cyber Speedway,Racing,SAT,Sega
27527,Takara,1992,Cyber Spin,Racing,SNES,Takara
27528,Konami,1991,Cyber Stadium Series: Base Wars,Sports,NES,Ultra Games
27529,Sega,1997,Cyber Troopers Virtual-On,Fighting,PC,Sega
27530,Sega-AM3,2000,Cyber Troopers Virtual-On: Oratorio Tangram,Fighting,DC,Activision
27531,Sega-AM2,2009,Cyber Troopers Virtual-On: Oratorio Tangram Ver. 5.66,Fighting,XBL,Sega
27532,Coconuts Japan,1995,Cyber War,Adventure,PS,Coconuts Japan
27533,Core Design Ltd.,1992,Cyber-Cop,Action,GEN,Virgin Interactive
27534,Alfa System,1990,Cyber-Core,Shooter,PCE,NEC
27535,SNK Corporation,1991,Cyber-Lip,Shooter,NG,SNK
27536,SNK Corporation,1995,Cyber-Lip (CD),Shooter,NG,SNK
27537,Tengen,1990,Cyberball,Sports,GEN,Sega
27538,Tengen,1992,Cyberball,Sports,NES,Jaleco
27539,Digital Eclipse,2007,Cyberball 2072,Sports,XBL,Midway Games
27540,Neko Entertainment,2011,Cyberbike,Sports,Wii,Big Ben Interactive
27541,Capcom,1997,Cyberbots: Fullmetal Madness,Fighting,SAT,Capcom
27542,Capcom,1997,Cyberbots: Fullmetal Madness,Fighting,PS,Capcom
27543,Capcom,2011,Cyberbots: Fullmetal Madness,Fighting,PSN,Capcom
27544,Pixel Technologies,1996,Cyberdillo,Shooter,3DO,Panasonic Interactive Media
27545,Compile Heart,2018,Cyberdimension Neptunia: 4 Goddesses Online,Role-Playing,PC,Idea Factory International
27546,"Xatrix Entertainment, Inc.",1996,Cyberia,Adventure,3DO,Interplay
27547,"Xatrix Entertainment, Inc.",1995,Cyberia,Adventure,SAT,Interplay
27548,"Xatrix Entertainment, Inc.",1994,Cyberia,Adventure,PC,Interplay
27549,"Xatrix Entertainment, Inc.",1996,Cyberia2: Resurrection,Adventure,PC,Virgin Interactive
27550,Attention To Detail,1993,Cybermorph,Shooter,AJ,Atari
27551,NCS,1993,Cybernator,Shooter,SNES,Konami
27552,NCS,2007,Cybernator,Shooter,VC,Nintendo
27553,Unknown,2004,Cybernator,Misc,PS2,NCS
27554,Acclaim,1989,Cybernoid: The Fighting Machine,Shooter,NES,Acclaim Entertainment
27555,Raffaele Cecco,2009,Cybernoid: The Fighting Machine,Shooter,VC,Commodore
27556,CD Projekt Red Studio,2019,Cyberpunk 2077,Action-Adventure,PC,CD Projekt Red Studio
27557,CD Projekt Red Studio,2019,Cyberpunk 2077,Action-Adventure,PS4,CD Projekt Red Studio
27558,Simutronics,1993,CyberStrike,Action,PC,Unknown
27559,Simutronics,1998,CyberStrike 2,Action,PC,Microprose
27560,Xantera,2000,CyberTiger,Sports,GB,Electronic Arts
27561,Songbird Productions,2002,CyberVirus,Action,Lynx,Songbird Productions
27562,Riot,1993,Cyborg 009,Action,SCD,Riot
27563,Activision,1988,Cyborg Hunter,Action,MS,Activision
27564,Novotrade,1993,Cyborg Justice,Action,GEN,Capcom
27565,Konami,2000,Cyborg Kuro-Chan 2: White Woods no Gyakushuu,Action,GB,Konami
27566,Konami,2000,Cyborg Kuro-Chan: Devil Fukkatsu!!,Action,GB,Konami
27567,bioroid,2009,Cyborg Mice Arena,Shooter,XBL,Microsoft
27568,Blitz1UP,2011,Cycloid,Misc,XBL,Microsoft
27569,Playlogic,2006,Cyclone Circus,Racing,PS2,Playlogic Game Factory
27570,Raven Software,1994,CyClones,Shooter,PC,SSI
27571,Epoch,1991,Cyraid,Action,GB,Nexoft
27572,Warp,1995,D,Adventure,3DO,Panasonic Interactive Media
27573,Warp,1996,D,Adventure,SAT,Acclaim Entertainment
27574,Warp,1996,D,Adventure,PC,Acclaim Entertainment
27575,Bandai,1999,D's Garage 21: Taneomaku Tori,Puzzle,WS,Bandai
27576,Princess Soft,2001,D+Vine [Luv],Role-Playing,DC,Princess Soft
27577,Warp,2000,D-2,Adventure,DC,Sega
27578,GameShastra,2009,D-Cube Planet,Puzzle,PSN,Gamehastra
27579,BlatterChip,2009,D-Cypher,Puzzle,XBL,Microsoft
27580,Asmik Corporation of America,1991,D-Force,Action,SNES,Asmik Corp
27581,Phoenix Games,2006,D-Unit Drift Racing,Racing,PS2,Phoenix Games
27582,Takara,1997,D-Xhird,Fighting,SAT,Takara
27583,Circus,2008,D.C. II P.C.: Da Capo II Plus Communication,Adventure,PC,Circus
27584,Circus,2007,D.C. II S.C.: Da Capo II Spring Celebration,Adventure,PC,Circus
27585,Circus,2006,D.C. II: Da Capo II,Adventure,PC,Circus
27586,Circus,2009,D.C. II: Da Capo II Fall in Love,Adventure,PC,Circus
27587,Unknown,2012,D.C. III: Da Capo III,Misc,PC,Circus
27588,Circus,2009,D.C.: Da Capo,Adventure,PC,MangaGamer
27589,Sweets,2008,D.C.: Da Capo - The Origin,Adventure,PS2,Sweets
27590,Circus,2004,D.C.P.C.: Da Capo Plus Communication,Adventure,PC,Circus
27591,ESP Software,2003,D.C.P.S.: Da Capo Plus Situation,Adventure,PS2,ESP
27592,Circus,2004,D.C.S.V.: Da Capo Summer Vacation,Adventure,PC,Circus
27593,Takara,2003,D.N.Angel: Kurenai no Tsubasa,Adventure,PS2,Takara
27594,Alice Soft,1989,D.P.S.: Dream Program System,Adventure,PC,Alice Soft
27595,Yuke's Future Media Creators,2005,D1 Professional Drift Grand Prix Series 2005,Racing,PS2,Yuke's
27596,Access Games,2015,D4,Adventure,PC,Unknown
27597,Access Games,2013,D4: Dark Dreams Don't Die,Adventure,XOne,Microsoft Studios
27598,Video System,2000,Daa! Daa! Daa! Totsuzen * Card de Battle de Uranai!?,Misc,GB,Video System
27599,Vic Tokai,1990,Daedalian Opus,Puzzle,GB,Victory Lap Games
27600,Atomic Planet Entertainment,2006,Daemon Summoner,Shooter,PS2,Midas Interactive Entertainment
27601,Electronic Innovative Design,2006,Daemonsgate,Action,Lynx,Unknown
27602,SunSoft,1995,Daffy Duck,Platform,GB,Sunsoft
27603,Probe Entertainment Limited,1994,Daffy Duck in Hollywood,Platform,GG,Sega
27604,Probe Entertainment Limited,1993,Daffy Duck in Hollywood,Platform,MS,Sega
27605,Probe Entertainment Limited,1994,Daffy Duck in Hollywood,Platform,GEN,Sega
27606,Riedel Software,1993,"Daffy Duck, P.I.: The Case of the Missing Letters",Puzzle,PC,Psygnosis
27607,SunSoft,1999,Daffy Duck: Fowl Play,Platform,GB,Sunsoft
